emotion,headline,url
sadness,Obama ... Afghanistan,https://www.nationalreview.com/media-blog/obama-pays-tribute-seven-cia-agents-killed-afghanistan-greg-pollowitz/
neutral,The ... Amazon,https://www.nationalreview.com/planet-gore/benefits-clear-cutting-trees-amazon-greg-pollowitz/
surprise,War? ... War?,https://www.nationalreview.com/2010/01/war-what-war-charles-krauthammer/
neutral,Whose ... It?,https://www.nationalreview.com/2010/01/whose-fault-it-mona-charen/
disgust,Capitalism ... Decade,https://www.nationalreview.com/2010/01/capitalism-fingered-fiend-past-decade-jonah-goldberg/
neutral,First ... Decade?,https://www.nationalreview.com/corner/first-post-year-or-decade-andrew-c-mccarthy/
neutral,Why ... Interpol?,https://www.nationalreview.com/corner/why-immunity-interpol-andrew-c-mccarthy/
neutral,TSA ... Bloggers,https://www.nationalreview.com/corner/tsa-subpoenas-bloggers-andrew-c-mccarthy/
neutral,It ... Appears,https://www.nationalreview.com/corner/it-appears-kathryn-jean-lopez/
neutral,Charles ... Take,https://www.nationalreview.com/corner/charles-krauthammers-take-nro-staff-2/
neutral,New ... Military,https://www.nationalreview.com/corner/new-poll-58-percent-say-waterboard-abdulmutallab-71-percent-say-hand-him-military-marc/
neutral,Around ... NRO,https://www.nationalreview.com/corner/around-nro-kathryn-jean-lopez-4/
neutral,The ... Dismissal,https://www.nationalreview.com/corner/blackwater-dismissal-jonah-goldberg/
neutral,Americans ... Waterboarding,https://www.nationalreview.com/corner/americans-support-waterboarding-jonah-goldberg/
neutral,Bizarro ... Broder,https://www.nationalreview.com/corner/bizarro-broder-jonah-goldberg/
fear,Obamacare: ... Access,https://www.nationalreview.com/human-exceptionalism/obamacare-stormwarning-cuts-medicare-will-equal-less-access-wesley-j/
neutral,Maybe ... Humor?,https://www.nationalreview.com/corner/maybe-we-should-outlaw-humor-clifford-d-may/
neutral,Re: ... Broder,https://www.nationalreview.com/corner/re-bizarro-broder-jonah-goldberg/
neutral,Tests ... Heart,https://www.nationalreview.com/corner/tests-find-no-problems-limbaughs-heart-daniel-foster/
sadness,Zero ... Month,https://www.nationalreview.com/corner/zero-american-combat-deaths-iraq-last-month-daniel-foster/
neutral,Obama ... It,https://www.nationalreview.com/media-blog/obama-ends-2009-he-started-it-greg-pollowitz/
neutral,"Meanwhile, ... .",https://www.nationalreview.com/the-campaign-spot/meanwhile-massachusetts-jim-geraghty/
