emotion,headline,url
neutral,Energy ... deal,https://www.politico.com/story/2013/01/energy-sector-scores-wins-from-fiscal-cliff-deal-085691
anger,Shell ... debate,https://www.politico.com/story/2013/01/shell-ship-grounding-fuels-arctic-drilling-debate-085715
neutral,Defense-related ... 2013,https://www.politico.com/story/2013/01/lawmakers-lobbyists-list-new-year-goals-085695
neutral,Demonized ... ogre,https://www.politico.com/story/2013/01/demonized-cfpb-not-the-ogre-its-made-out-to-be-085739
sadness,Greens ... accident,https://www.politico.com/story/2013/01/greens-seek-time-out-after-arctic-accident-085744
joy,Transocean's ... Gulf,https://www.politico.com/story/2013/01/transoceans-14b-oil-spill-deal-will-help-gulf-085758
neutral,Two ... bill,https://www.politico.com/story/2013/01/defense-bill-saved-by-fiscal-cliff-deal-085767
anger,McChrystal ... article,https://www.politico.com/story/2013/01/mcchrystal-takes-blame-for-rolling-stone-article-085796
neutral,5 ... Hagel,https://www.politico.com/story/2013/01/chuck-hagel-5-groups-that-could-hamper-the-president-obamas-defense-secretary-pick-085820
neutral,Obama ... Pentagon,https://www.politico.com/story/2013/01/chuck-hagel-picked-for-defense-secretary-085800
anger,Hagel ... Hill,https://www.politico.com/story/2013/01/chuck-hagel-takes-fire-from-capitol-hill-085805
neutral,Obama ... Hagel,https://www.politico.com/story/2013/01/chuck-hagel-john-brennan-nominated-for-national-security-team-085846
neutral,Baldwin: ... 'sincere'?,https://www.politico.com/story/2013/01/baldwin-was-gay-apology-sincere-085848
neutral,GOP ... Hagel,https://www.politico.com/story/2013/01/gop-sees-political-payback-in-hagel-pick-085867
anger,Hagel: ... anti-Israel,https://www.politico.com/story/2013/01/chuck-hagel-israel-085850
neutral,John ... resume,https://www.politico.com/story/2013/01/john-brennan-bio-and-resume-085852
neutral,Chuck ... resume,https://www.politico.com/story/2013/01/chuck-hagel-bio-and-resume-085853
fear,Hagel ... Israel,https://www.politico.com/story/2013/01/chuck-hagel-nomination-unnerves-some-in-israel-085865
neutral,Why ... Hagel,https://www.politico.com/story/2013/01/why-barack-obama-picked-chuck-hagel-085822
neutral,Murphy: ... Hagel,https://www.politico.com/story/2013/01/sen-chris-murphy-gop-wants-fight-on-hagel-085835
neutral,Todd: ... Hagel,https://www.politico.com/story/2013/01/todd-10-dems-may-oppose-hagel-085831
neutral,Sen. ... clarify,https://www.politico.com/story/2013/01/sen-ben-cardin-chuck-hagel-needs-to-clarify-085836
neutral,In ... Hagel,https://www.politico.com/story/2013/01/barney-frank-now-backs-chuck-hagel-085841
anger,The ... Hagel,https://www.politico.com/story/2013/01/chuck-hagel-critics-case-085842
neutral,ADL ... Hagel,https://www.politico.com/story/2013/01/anti-defamation-league-wont-oppose-hagel-085843
neutral,Murkowski ... bill,https://www.politico.com/story/2013/01/lisa-murkowski-drafting-revenue-sharing-expansion-085812
neutral,Tom ... Hagel,https://www.politico.com/story/2013/01/tom-ridge-throws-his-support-to-chuck-hagel-085845
fear,John ... CIA,https://www.politico.com/story/2013/01/obama-to-nominate-john-brennan-to-head-cia-085824
joy,Lawyer: ... freed,https://www.politico.com/story/2013/01/lawyer-tunisian-suspect-in-libya-attack-freed-085881
neutral,Vietnam ... last,https://www.politico.com/story/2013/01/vietnams-lasting-hold-085879
anger,U.S. ... Levinson,https://www.politico.com/story/2013/01/us-sees-iran-behind-hostage-photos-of-ex-fbi-agent-robert-levinson-085905
neutral,Manning ... credit,https://www.politico.com/story/2013/01/bradley-manning-awarded-sentencing-credit-by-judge-085929
anger,Wiesenthal ... pick,https://www.politico.com/story/2013/01/wiesenthal-center-blasts-hagel-pick-085922
neutral,Corker: ... 22,https://www.politico.com/story/2013/01/hillary-clinton-to-testify-on-benghazi-085906
neutral,McChrystal ... restrictions,https://www.politico.com/story/2013/01/mcchrystal-backs-gun-restrictions-085888
neutral,Possible ... reduced,https://www.politico.com/story/2013/01/judge-reduces-possible-sentence-for-bradley-manning-in-wikileaks-case-085919
surprise,NOAA: ... U.S.,https://www.politico.com/story/2013/01/noaa-says-2012-was-hottest-ever-in-us-085927
neutral,U.S. ... ever,https://www.politico.com/story/2013/01/us-roasts-to-hottest-year-on-record-by-landslide-085926
surprise,A ... royalties?,https://www.politico.com/story/2013/01/are-taxpayers-getting-fair-share-of-coal-royalties-085861
sadness,Hagel ... Vietnam,https://www.politico.com/story/2013/01/hagel-brothers-still-burdened-by-vietnam-war-085981
neutral,Iran ... nomination,https://www.politico.com/story/2013/01/iran-says-its-hopeful-on-chuck-hagel-nomination-085944
joy,Clinton's ... Hill,https://www.politico.com/story/2013/01/benghazi-hearings-hillary-clintons-swan-song-on-hill-085979
fear,Protesters ... premiere,https://www.politico.com/story/2013/01/zero-dark-thirty-torture-cloud-follows-film-premiere-085939
fear,Peres: ... Iran,https://www.politico.com/story/2013/01/israeli-prez-obama-would-hit-iran-085942
neutral,Hagel ... Carter,https://www.politico.com/story/2013/01/hagel-nod-may-help-carter-succeed-chu-in-doe-085908
disgust,Final ... Bush,https://www.politico.com/story/2013/01/hagel-pick-final-snub-of-george-w-bush-085932
neutral,Infrastructure ... advocates,https://www.politico.com/story/2013/01/infrastructure-bank-advocates-seek-a-new-champion-085925
neutral,A ... woes,https://www.politico.com/story/2013/01/tapping-a-budget-guy-to-tackle-fiscal-woes-085985
neutral,Pentagon ... transition,https://www.politico.com/story/2013/01/pentagon-prepping-for-chuck-hagel-transition-085963
neutral,'Invisible ... footprint,https://www.politico.com/story/2013/01/invisible-oscar-film-has-dc-footprint-086034
neutral,Haley's ... Guard,https://www.politico.com/story/2013/01/nikki-haleys-husband-deploys-with-national-guard-086029
fear,Panetta ... force',https://www.politico.com/story/2013/01/pentagon-sequester-preparations-begins-086025
fear,Salazar ... 'mishaps',https://www.politico.com/story/2013/01/salazar-concerned-about-shells-arctic-mishaps-085978
sadness,Hagel ... pals,https://www.politico.com/story/2013/01/hagel-may-regret-not-having-made-more-senate-pals-085984
neutral,Hagel's ... Schumer,https://www.politico.com/story/2013/01/as-chuck-schumer-goes-so-goes-chuck-hagel-086043
neutral,Hagel's ... Hagel,https://www.politico.com/story/2013/01/chuck-hagels-top-defender-chuck-hagel-086020
neutral,Santorum ... Hagel,https://www.politico.com/story/2013/01/rick-santorum-chuck-hagel-nomination-086008
neutral,Leon ... war,https://www.politico.com/story/2013/01/leon-panetta-hails-last-chapter-of-afghanistan-war-086010
neutral,'Rumsfeld's ... way,https://www.politico.com/story/2013/01/rumsfelds-rules-on-its-way-086002
neutral,Obama ... transition,https://www.politico.com/story/2013/01/obama-speeds-up-transition-in-afghanistan-086066
neutral,U.S.-born ... lawsuit,https://www.politico.com/story/2013/01/us-born-taliban-fighter-wins-prison-prayer-lawsuit-086078
fear,Report: ... weather,https://www.politico.com/story/2013/01/report-climate-change-triggers-extreme-weather-events-086067
neutral,Wind ... guidance,https://www.politico.com/story/2013/01/wind-industry-awaits-tax-guidance-on-ptc-rule-086037
joy,France: ... Mali,https://www.politico.com/story/2013/01/france-us-helping-in-mali-086104
neutral,Metro ... Hill,https://www.politico.com/story/2013/01/metro-has-fans-and-detractors-on-capitol-hill-086109
sadness,2012 ... 349,https://www.politico.com/story/2013/01/2012-military-suicides-hit-a-record-high-of-349-086154
