emotion,headline,url
surprise,IT ... BANG,https://nypost.com/2000/01/01/it-was-a-vintage-year-wall-st-closes-out-1999-with-a-bang/
neutral,INTERBOROUGH ... A,https://nypost.com/2000/01/01/interborough-cap-on-tap-at-the-big-a/
neutral,ARMY ... LINE,https://nypost.com/2000/01/01/army-of-cops-keeps-the-revelers-in-line/
neutral,B’KLYN ... DISTINCTION,https://nypost.com/2000/01/01/bklyn-slay-gives-city-dubious-distinction/
neutral,GREAT ... REVIEWS,https://nypost.com/2000/01/01/great-white-way-via-post-reviews/
anger,THE ... ENTERTAINMENT,https://nypost.com/2000/01/01/the-future-of-entertainment/
neutral,MOVIE ... MEGA-MEN,https://nypost.com/2000/01/01/movie-mega-men/
neutral,OUR ... CHOICE,https://nypost.com/2000/01/01/our-ladies-choice/
neutral,THERE’S ... BERLIN,https://nypost.com/2000/01/01/theres-no-songwriter-like-irving-berlin/
neutral,IT ... WILL,https://nypost.com/2000/01/01/it-doesnt-get-better-than-will/
neutral,RECORDING’S ... PLAYERS,https://nypost.com/2000/01/01/recordings-top-players/
neutral,THE ... FUNDS,https://nypost.com/2000/01/01/the-comeback-kid-funds/
disgust,DIAL ... HITCHCOCK,https://nypost.com/2000/01/01/dial-h-for-hitchcock/
neutral,A ... MOVIEMAKING,https://nypost.com/2000/01/01/a-breathless-look-at-100-years-of-moviemaking/
neutral,‘CASABLANCA’ ... 1,https://nypost.com/2000/01/01/casablanca-is-no-1/
neutral,BILL ... D.C.,https://nypost.com/2000/01/01/bill-hill-lead-starry-night-in-d-c/
neutral,THE ... WRITTEN,https://nypost.com/2000/01/01/the-best-tabloid-story-never-written/
surprise,YELTSIN ... RESIGNATION,https://nypost.com/2000/01/01/yeltsin-shocks-russia-and-the-world-with-resignation/
neutral,SANIT ... SAFETY,https://nypost.com/2000/01/01/sanit-workers-bear-heavy-load-for-safety/
neutral,$100M ... .,https://nypost.com/2000/01/01/100m-lotto-numbers-are/
surprise,BRIGHTON ... COMING,https://nypost.com/2000/01/01/brighton-beach-saw-it-coming/
neutral,GEORGE’S ... LOCKUP,https://nypost.com/2000/01/01/georges-stabber-in-psycho-lockup/
fear,‘TERROR ... PROBERS,https://nypost.com/2000/01/01/terror-cell-phone-link-helped-fbi-probers/
neutral,‘CASABLANCA’ ... NO.1,https://nypost.com/2000/01/01/casablanca-is-no-1-2/
neutral,LOU: ... ROUND-ROBIN,https://nypost.com/2000/01/01/lou-start-season-with-round-robin/
neutral,NOT ... ROBB,https://nypost.com/2000/01/01/not-so-fast-captures-robb/
