emotion,headline,url
neutral,Politics ... week,https://www.economist.com/news-summaries/2000/01/06/politics-this-week
disgust,Sri ... killings,https://www.economist.com/asia/2000/01/06/sri-lankas-new-killings
neutral,"Down, ... out",https://www.economist.com/europe/2000/01/06/down-but-not-out
neutral,Mayhem ... islands,https://www.economist.com/asia/2000/01/06/mayhem-and-the-spice-islands
disgust,The ... taboo,https://www.economist.com/europe/2000/01/06/the-great-ethnic-albanian-taboo
neutral,All ... Croatia,https://www.economist.com/europe/2000/01/06/all-change-in-croatia
neutral,Westward ... ho!,https://www.economist.com/europe/2000/01/06/westward-ho
neutral,Making ... statement,https://www.economist.com/britain/2000/01/06/making-a-statement
anger,The ... Kohl,https://www.economist.com/europe/2000/01/06/the-toppling-of-helmut-kohl
fear,Dream ... on,https://www.economist.com/asia/2000/01/06/dream-on
neutral,Foot ... brake,https://www.economist.com/britain/2000/01/06/foot-on-the-brake
disgust,William ... extremist,https://www.economist.com/britain/2000/01/06/william-hague-extremist
neutral,Dividing ... lines,https://www.economist.com/britain/2000/01/06/dividing-lines
neutral,No ... place,https://www.economist.com/britain/2000/01/06/no-hiding-place
neutral,Inside ... tent,https://www.economist.com/britain/2000/01/06/inside-blairs-big-tent
anger,The ... straw,https://www.economist.com/britain/2000/01/06/the-last-straw
neutral,Now ... where?,https://www.economist.com/international/2000/01/06/now-where
neutral,Egypt’s ... Copts,https://www.economist.com/international/2000/01/06/egypts-vulnerable-copts
neutral,Measuring ... aid,https://www.economist.com/international/2000/01/06/measuring-up-for-aid
joy,Funny ... dome,https://www.economist.com/britain/2000/01/06/funny-money-at-the-dome
neutral,Reformable? ... Reformable?,https://www.economist.com/international/2000/01/06/reformable
fear,A ... pays,https://www.economist.com/asia/2000/01/06/a-hijacking-that-shows-terrorism-still-pays
neutral,Mahathir ... on...,https://www.economist.com/asia/2000/01/06/mahathir-goes-on-and-on
neutral,A ... 2000,https://www.economist.com/diary/2000/01/06/a-diary-for-2000
sadness,Business ... week,https://www.economist.com/news-summaries/2000/01/06/business-this-week
neutral,A ... peace?,https://www.economist.com/leaders/2000/01/06/a-syrian-israeli-peace
neutral,Catch ... can,https://www.economist.com/leaders/2000/01/06/catch-up-if-you-can
disgust,Kohl’s ... dishonour,https://www.economist.com/leaders/2000/01/06/kohls-dishonour
neutral,Putin ... Unknown,https://www.economist.com/leaders/2000/01/06/putin-the-great-unknown
disgust,Russia’s ... reformer,https://www.economist.com/special/2000/01/06/russias-flawed-reformer
sadness,Panic ... postponed,https://www.economist.com/leaders/2000/01/06/panic-postponed
fear,Lost ... Philippines,https://www.economist.com/asia/2000/01/06/lost-at-sea-in-the-philippines
neutral,Letters ... Letters,https://www.economist.com/letters/2000/01/06/letters
sadness,Wooing ... California,https://www.economist.com/united-states/2000/01/06/wooing-california
neutral,Almighty ... Greenspan,https://www.economist.com/united-states/2000/01/06/almighty-alan-greenspan
surprise,The ... primaries,https://www.economist.com/united-states/2000/01/06/the-incredible-shrinking-primaries
neutral,"Houston, ... problem",https://www.economist.com/united-states/2000/01/06/houston-we-have-a-problem
fear,Courtroom ... drama,https://www.economist.com/the-americas/2000/01/06/courtroom-drama
fear,An ... Marcos,https://www.economist.com/the-americas/2000/01/06/an-uneasy-waiting-game-for-mexico-and-marcos
neutral,Dog ... fight,https://www.economist.com/the-americas/2000/01/06/dog-fight
anger,Chip ... Rica,https://www.economist.com/the-americas/2000/01/06/chip-shop-afire-in-costa-rica
neutral,Montana ... Eden,https://www.economist.com/united-states/2000/01/06/montana-eden
neutral,The ... cyberasia,https://www.economist.com/business/2000/01/06/the-messiah-of-cyberasia
neutral,Vladimir ... post-cold-warrior,https://www.economist.com/europe/2000/01/06/vladimir-putin-russias-post-cold-warrior
neutral,How ... market?,https://www.economist.com/business/2000/01/06/how-green-is-your-market
disgust,Suckers ... nickels,https://www.economist.com/moreover/2000/01/06/suckers-for-nickels
