emotion,headline,url
sadness,Anne ... woes,https://www.washingtonexaminer.com/anne-arundel-schools-seek-increase-during-budget-woes
anger,Sheila ... schools,https://www.washingtonexaminer.com/sheila-dixon-staff-analyzing-takeover-of-baltimore-city-schools
anger,Attorneys: ... chase,https://www.washingtonexaminer.com/attorneys-anne-arundel-county-made-officer-scapegoat-for-risky-police-chase
fear,Police ... Essex,https://www.washingtonexaminer.com/police-shoot-kill-robbery-suspect-in-essex
disgust,'Cruel ... parole,https://www.washingtonexaminer.com/cruel-and-cowardly-cop-killer-sentenced-to-life-no-parole
anger,Two ... iron,https://www.washingtonexaminer.com/two-rescued-in-fire-sparked-by-curling-iron
neutral,It's ... fence,https://www.washingtonexaminer.com/its-time-to-finish-the-mexican-border-fence
sadness,Terps ... win,https://www.washingtonexaminer.com/terps-miss-some-easy-ones-in-win
disgust,Pair ... veterans,https://www.washingtonexaminer.com/pair-of-rookie-coaches-trumps-veterans
neutral,Loyola ... Olympics,https://www.washingtonexaminer.com/loyola-guard-has-sights-set-on-olympics
anger,State ... ICC,https://www.washingtonexaminer.com/state-must-stop-building-icc
neutral,High ... bridges,https://www.washingtonexaminer.com/high-winds-put-restrictions-on-maryland-bridges-25407
neutral,The ... over,https://www.washingtonexaminer.com/the-magic-negro-era-is-over
neutral,Arrest ... homicide,https://www.washingtonexaminer.com/arrest-made-in-white-marsh-homicide
fear,Hunters ... law,https://www.washingtonexaminer.com/hunters-in-howard-could-face-stiffer-safety-rules-under-law-25421
neutral,Jacqueline ... 'child-centered',https://www.washingtonexaminer.com/jacqueline-haas-remembered-as-child-centered
neutral,Baltimore ... fair,https://www.washingtonexaminer.com/baltimore-county-schools-host-career-changers-job-fair
fear,Elkridge ... fire,https://www.washingtonexaminer.com/elkridge-senior-home-evacuated-after-fire
neutral,Everybody's ... sense,https://www.washingtonexaminer.com/everybodys-business-start-2009-off-with-dollars-and-sense
neutral,Woodholme ... prestige',https://www.washingtonexaminer.com/woodholme-reserve-has-feeling-of-prestige
neutral,Hayfield's ... flair,https://www.washingtonexaminer.com/hayfields-pond-view-combines-southern-living-comfort-with-traditional-flair
neutral,Property ... sales,https://www.washingtonexaminer.com/property-sales-43857
neutral,BWI ... promo,https://www.washingtonexaminer.com/bwi-airport-launches-parking-promo
sadness,2009 ... swing,https://www.washingtonexaminer.com/2009-begins-with-us-recession-in-full-swing
neutral,Maryland ... standards,https://www.washingtonexaminer.com/maryland-psc-orders-utilities-to-meet-state-energy-efficiency-standards
neutral,Capital ... Bowl,https://www.washingtonexaminer.com/capital-one-bowl
neutral,Gator ... Bowl,https://www.washingtonexaminer.com/gator-bowl
neutral,The ... ahead,https://www.washingtonexaminer.com/the-year-that-was-and-the-year-ahead
neutral,Orange ... Bowl,https://www.washingtonexaminer.com/orange-bowl
neutral,Outback ... Bowl,https://www.washingtonexaminer.com/outback-bowl
