emotion,headline,url
neutral,Beam ... Rinpoche,https://www.csmonitor.com/Books/Book-Reviews/2008/0101/beam-me-up-rinpoche
neutral,As ... Huckabee,https://www.csmonitor.com/USA/Politics/2008/0102/p01s02-uspo.html
neutral,Mealtime ... simple,https://www.csmonitor.com/The-Culture/The-Home-Forum/2008/0102/p19s01-hfes.html
neutral,Does ... exit?,https://www.csmonitor.com/USA/2008/0102/p02s01-usgn.html
neutral,It's ... watch,https://www.csmonitor.com/The-Culture/The-Home-Forum/2008/0102/p18s03-hfes.html
neutral,January ... Morning,https://www.csmonitor.com/The-Culture/Poetry/2008/0102/p18s02-hfpo.html
neutral,Every ... insist,https://www.csmonitor.com/The-Culture/Food/2008/0102/p16s01-lifo.html
neutral,Six ... 2008,https://www.csmonitor.com/Technology/Tech/2008/0102/p17s01-stct.html
neutral,Do ... protection?,https://www.csmonitor.com/USA/2008/0102/p03s03-usgn.html
neutral,Build ... voting,https://www.csmonitor.com/Commentary/the-monitors-view/2008/0102/p08s01-comv.html
neutral,A ... CEOs,https://www.csmonitor.com/Commentary/Opinion/2008/0102/p09s01-coop.html
joy,Happy ... Day,https://www.csmonitor.com/Commentary/Opinion/2008/0102/p09s02-coop.html
neutral,Letters ... Editor,https://www.csmonitor.com/Commentary/Letters-to-the-Editor/2008/0103/p08s04-cole.html
neutral,System ... year,https://www.csmonitor.com/Commentary/A-Christian-Science-Perspective/2008/0102/p18s01-hfcs.html
neutral,Home ... bottom?,https://www.csmonitor.com/Business/2008/0102/p01s01-usec.html
disgust,When ... much,https://www.csmonitor.com/Books/2008/0102/p14s01-bogn.html
neutral,Chains ... Chains,https://www.csmonitor.com/Books/Book-Reviews/2008/0102/chains
fear,Culinary ... dreamy,https://www.csmonitor.com/Books/2008/0102/p25s01-bogn.html
neutral,In ... monk,https://www.csmonitor.com/Books/2008/0102/p15s02-bogn.html
neutral,'People ... tolerance,https://www.csmonitor.com/Books/Book-Reviews/2008/0103/a-book-as-a-witness-to-history
neutral,Etc. ... Etc.,https://www.csmonitor.com/World/2008/0103/p03s03-nbgn.html
neutral,Ron ... government,https://www.csmonitor.com/USA/Politics/2008/0102/p01s08-uspo.html
neutral,Do ... protection?,https://www.csmonitor.com/USA/2008/0102/p03s03-usgn.html
neutral,Israeli-Palestinian ... persist,https://www.csmonitor.com/World/2008/0102/p05s01-wogn.html
fear,String ... Iraq,https://www.csmonitor.com/World/terrorism-security/2008/0102/p99s01-duts.html
neutral,USA ... USA,https://www.csmonitor.com/World/2008/0103/p03s01-nbgn.html
joy,Celebrating ... peace,https://www.csmonitor.com/World/Middle-East/2008/0102/p20s01-wome.html
neutral,Garrett ... digital,https://www.csmonitor.com/Books/2008/0102/p14s02-bogn.html
neutral,Global ... race,https://www.csmonitor.com/World/Global-Issues/2008/0102/p13s01-wogi.html
anger,Can ... vote?,https://www.csmonitor.com/World/Africa/2008/0102/p06s03-woaf.html
disgust,When ... much,https://www.csmonitor.com/Books/2008/0102/p14s01-bogn.html
neutral,World ... World,https://www.csmonitor.com/World/2008/0103/p07s01-nbgn.html
fear,Reporters ... Job,https://www.csmonitor.com/World/2008/0103/p06s02-wogn.html
neutral,Family ... Pakistan,https://www.csmonitor.com/World/2008/0102/p06s01-wogn.html
neutral,Bhutto's ... women,https://www.csmonitor.com/World/2008/0102/p05s02-wogn.html
neutral,Grannies ... support,https://www.csmonitor.com/World/Africa/2008/0102/p01s03-woaf.html
neutral,How ... soldiers,https://www.csmonitor.com/USA/Military/2008/0103/p20s01-usmi.html
joy,"Gingerly, ... Pakistan",https://www.csmonitor.com/USA/Foreign-Policy/2008/0103/p01s10-usfp.html
neutral,Suicide ... teens,https://www.csmonitor.com/USA/Education/2008/0103/p14s01-legn.html
neutral,During ... Bush,https://www.csmonitor.com/USA/Politics/2008/0103/p02s02-uspo.html
neutral,Pay ... fast,https://www.csmonitor.com/USA/2008/0103/p03s02-usgn.html
