emotion,headline,url
sadness,LeGone: ... Miami,https://apnews.com/a3206f5c3c7e40e790f82eb16c074a72
neutral,Crocs ... comeback,https://apnews.com/bb23dd990606496ab2aa6c9d14e7315b
neutral,5 ... ex-Mouseketeers,https://apnews.com/6e419327755e43a9a75ab909892f7705
neutral,Huff’s ... innings,https://apnews.com/34caa187c76f446abba206153f6043a3
fear,Chain-smoking ... EU,https://apnews.com/485517664fdb4cd1a8ef3084078a94af
joy,Paris: ... birthday,https://apnews.com/375b51d5bfe74566af78fffe2fa6a073
neutral,Schwab ... up,https://apnews.com/f1613e4209654db2ac9e18c1bef643ff
neutral,Playboy ... Asia,https://apnews.com/80383463244b47e6a2d3ff29d3e0072c
neutral,POLITICAL ... campaign,https://apnews.com/e861b59c69a14be3a52d0b0e80e24359
neutral,Cuteness ... roost,https://apnews.com/57675d3009a74873bb2adebbe3ac75d7
joy,Student ... hometown,https://apnews.com/c611234c0cfa4512ae322d94452ee2ab
neutral,Greece ... say,https://apnews.com/6b26585d2e7c4f158969d3f363c9b36e
neutral,Eaten ... germ,https://apnews.com/dacfaf27439842c9ac3ae040c9bbe5e6
neutral,Inmates ... scandal,https://apnews.com/e52249db09e84ea9b23e32dd39bd5999
joy,MGIC ... years,https://apnews.com/0860ecf11fad448f9b412c2ea1a2d18c
joy,New ... vote,https://apnews.com/fad4b30749c14d92bbe89d0ce4d06725
neutral,Guinea ... election,https://apnews.com/93d6d731828c4a9694539adcf7df98f6
sadness,Badly ... transplant,https://apnews.com/595aaca94d0b42afbc6eb91bb194579b
neutral,Ohio ... innocent,https://apnews.com/fa38e71c518149a995d8f3dcf6a8756d?SearchText=rebecca%20parrett;Display_
neutral,Norwegian ... cables,https://apnews.com/dce52d7ba5644d68babd0b374e9b1f92
sadness,Minn. ... hurt,https://apnews.com/d6718389b8fb49dc8a8895e9d5f5dc83
neutral,Intellectual ... chief,https://apnews.com/8173bffb3cf3419f9c68d1459a6999b9
neutral,No. ... Grambling,https://apnews.com/e7f33494402b4e0da5bf0d81b6ade830
disgust,Cruise ... food,https://apnews.com/2b0437e241b241778f497e44a6ee489f
sadness,South ... prison,https://apnews.com/572b094faaed45f39467c8c1b1001058
fear,Catholic ... needed,https://apnews.com/216d7a5ddaf14591855c28f12c85434a
sadness,Ill. ... early,https://apnews.com/a6a56f0132b84ebc825505e7f53730c8
sadness,Police: ... warehouse,https://apnews.com/933bdefdbb9e4ba792a65778631e4a3f
joy,Ed ... school,https://apnews.com/3f99307fccad45a2831896c7acacebea
neutral,Armenian ... Turkey,https://apnews.com/8b5264606f7e441aba9fd03590036c7f
neutral,Going ... intact,https://apnews.com/897344d8686b46578c07c72c43c81030
fear,2010: ... rescue,https://apnews.com/b0595661936d40d291297b8d96538a49
neutral,Judge ... execution,https://apnews.com/96578a0f742646f38ac26bfeb935f8b3
neutral,Utah ... recovering,https://apnews.com/6eef62311ccf4421895fe62db4b2ea4d
neutral,RFK-owned ... auction,https://apnews.com/53362e21d0804dc4ad5206d999558281
disgust,Alleged ... case,https://apnews.com/6c251ccf69274252a785e42b56d1ce1b
neutral,New ... now,https://apnews.com/56e297129869492a8c9414dc984f0205
neutral,Rescue ... mine,https://apnews.com/c2d4b869cf9447eab5aefbf0ca04abd0
fear,Nurse ... crash,https://apnews.com/206c1778c0364739b85ae99f3f22c2e8
neutral,Sponsorless ... campaign,https://apnews.com/e7bd5404f351494e8823bbeb950ae388
sadness,Feds: ... licensed,https://apnews.com/d0b0d00f07bc4aafbc540149cfd4d7c8
neutral,Rare ... fire,https://apnews.com/9191741b5da94e88a1c1c5ff69b73bac
sadness,Ramadan ... victims,https://apnews.com/2e6162e299a449bf9dc1bda1a955a6c9
fear,Family ... mine,https://apnews.com/054b07582a3345aab944882704587c67
sadness,Braves ... game,https://apnews.com/286b8f85216a482f8117275eeb4ec6f4
joy,Griner ... Liberty,https://apnews.com/55b045d0ab08464ab8d75843e88d44b8
neutral,Harvard ... 28-21,https://apnews.com/5e39ad4f6eaf4a1ab94680a8a534ef2c
disgust,Rio ... city,https://apnews.com/92f0dffd92784f56a40e4fd61d899aaf
anger,Serb ... rioters,https://apnews.com/c22f64ecee724b20b893afc471126ddf
surprise,Holiday ... displays,https://apnews.com/158f1de6f4c3413c9d74509ff83f8ee5
anger,Calif. ... hillside,https://apnews.com/7b73f73af1bd4a96b346a215c5211177
neutral,Greece ... EU,https://apnews.com/0b7de3f1b7834084ba9a048c6ad4c6b2
neutral,Cuba ... CB,https://apnews.com/8592fbb297a544abbac2d5455d83e6ca
fear,Spain ... freed,https://apnews.com/1b204ade48534d28bdc5e1cdfff34116
surprise,China ... show,https://apnews.com/e53b08d103214975b5111952924edca2
neutral,Kenya ... vote,https://apnews.com/a728563b63a8498583c0aa7130424fdd
fear,Flood-borne ... gates,https://apnews.com/bdae3068913840d49d09df9f52931e4a
sadness,Mothers ... safety,https://apnews.com/3d85e36cc1ab41c59173b477950ef9e5
neutral,Earnings ... Clorox,https://apnews.com/0fe76100f47642afabca562e218b0e01
neutral,Sharks ... deal,https://apnews.com/a2667a9c7a724879b63bfe1fa0522a4d
fear,Did ... crisis?,https://apnews.com/d522337ab7c14ecea50cbc32164c19cf
neutral,Buck ... manager,https://apnews.com/45d3b096f06844d2a20959c21c1fa4a2
anger,Anger ... beaches,https://apnews.com/622f099974994985b3d2f3728560887c
sadness,Bills ... bad’,https://apnews.com/a2122192fbcf4deb9a99525389a77379
sadness,Palestinian ... Israel,https://apnews.com/84e4bca1d61c471fa9cb384a0a0cf0f2
neutral,SC’s ... ends,https://apnews.com/2603cf5cb6b04978baf46707631353e7
fear,Tropical ... Bermuda,https://apnews.com/99b6a0a0714544619300ee537375b58d
anger,4 ... court,https://apnews.com/f2f39a3c69944d8d97fc096595fc6bf8
fear,Police ... fire,https://apnews.com/ff893b74577241618c27786121fc16fd
neutral,Kentucky ... debut,https://apnews.com/c39f89492abc4d6d9248265d2e143ff2
