emotion,headline,url
neutral,Kristol ... Time,https://www.thenation.com/article/archive/kristol-clear-time/
neutral,Now ... Jerry,https://www.thenation.com/article/archive/now-you-tell-us-jerry/
neutral,"Ford, ... Balances",https://www.thenation.com/article/archive/ford-cheney-checks-and-balances/
neutral,Gays: ... You,https://www.thenation.com/article/archive/gays-uncle-sam-wants-you/
fear,An ... Barbarism,https://www.thenation.com/article/archive/act-barbarism/
neutral,Join ... Summer,https://www.thenation.com/article/archive/join-marines-summer/
disgust,Decca–Still ... Ruckus,https://www.thenation.com/article/archive/decca-still-raising-ruckus/
neutral,Keith ... Koran,https://www.thenation.com/article/archive/keith-ellison-and-jefferson-koran/
surprise,Heck-of ... Myers?,https://www.thenation.com/article/archive/heck-job-myers/
neutral,Heroes ... 2006,https://www.thenation.com/article/archive/heroes-and-zeroes-2006/
neutral,This ... Robertson,https://www.thenation.com/article/archive/just-pat-robertson/
sadness,Saddam’s ... Wasn’t,https://www.thenation.com/article/archive/saddams-aftermath-milestone-wasnt/
neutral,Oversight ... Returns,https://www.thenation.com/article/archive/oversight-returns/
neutral,Labor ... Home,https://www.thenation.com/article/archive/labor-rights-begin-home/
neutral,Going ... Local,https://www.thenation.com/article/archive/going-local/
neutral,Hurricane ... Carter,https://www.thenation.com/article/archive/hurricane-carter/
neutral,Moving ... Up,https://www.thenation.com/article/archive/moving/
neutral,On ... Photographs,https://www.thenation.com/article/archive/what-became-mathew-bradys-battle-photographs/
neutral,Blue-ing ... West,https://www.thenation.com/article/archive/blue-ing-west/
neutral,Ten ... Hearings,https://www.thenation.com/article/archive/ten-blockbuster-hearings/
fear,The ... Labyrinth,https://www.thenation.com/article/archive/general-his-labyrinth/
surprise,Greater ... Harding?,https://www.thenation.com/article/archive/greater-warren-harding/
neutral,Another ... Iraq,https://www.thenation.com/article/archive/another-new-policy-iraq/
neutral,Murtha: ... Bush,https://www.thenation.com/article/archive/murtha-no-surge-bush/
neutral,The ... Woman,https://www.thenation.com/article/archive/year-democratic-woman/
neutral,A ... Anomaly,https://www.thenation.com/article/archive/democratic-anomaly/
neutral,Destabilizing ... Horn,https://www.thenation.com/article/archive/destabilizing-horn/
joy,Happy ... Year!,https://www.thenation.com/article/archive/happy-new-year/
neutral,"Ford, ... Nation",https://www.thenation.com/article/archive/ford-nixon-nation/
joy,The ... Spectacle,https://www.thenation.com/article/archive/saddam-spectacle/
disgust,Incarceration ... Nation,https://www.thenation.com/article/archive/incarceration-nation/
neutral,Johnny ... Populist,https://www.thenation.com/article/archive/johnny-populist/
anger,Taunting ... Gallows,https://www.thenation.com/article/archive/taunting-bush-saddams-gallows/
neutral,Bush ... Mail,https://www.thenation.com/article/archive/bush-wants-read-your-mail/
neutral,Will ... Bush?,https://www.thenation.com/article/archive/will-new-congress-check-and-balance-bush/
neutral,Tillie ... 1912-2007,https://www.thenation.com/article/archive/tillie-olsen-1912-2007/
neutral,Top ... Union,https://www.thenation.com/article/archive/top-10-more-perfect-union-2/
neutral,Selling ... Surge,https://www.thenation.com/article/archive/selling-surge/
neutral,Jerry ... 101,https://www.thenation.com/article/archive/jerry-fords-politics-101/
neutral,The ... Test,https://www.thenation.com/article/archive/democrats-first-test/
fear,New ... Penalty,https://www.thenation.com/article/archive/new-jersey-could-kill-death-penalty/
