emotion,headline,url
neutral,Challenges ... 2011,https://edition.cnn.com/2011/01/03/tv/challenges-for-2011/index.html
fear,White ... shake-up,https://edition.cnn.com/2011/01/03/tv/white-house-staff-shake-up/index.html
neutral,Navy ... videos,https://edition.cnn.com/2011/01/03/tv/navy-investigates-raunchy-videos/index.html
disgust,Issa ... 'corrupt',https://edition.cnn.com/2011/01/05/tv/issa-defends-calling-obama-corrupt/index.html
neutral,Good ... reform?,https://edition.cnn.com/2011/01/04/tv/good-idea-to-repeal-health-care-reform/index.html
neutral,What ... accomplish?,https://edition.cnn.com/2011/01/04/tv/what-do-you-want-congress-to-accomplish/index.html
neutral,Bob ... family,https://edition.cnn.com/2011/01/05/tv/bob-boehner-emotion-is-all-in-the-family/index.html
sadness,Father ... Congress,https://edition.cnn.com/2011/01/05/tv/father-and-son-in-congress/index.html
fear,McCain ... party,https://edition.cnn.com/2011/01/05/tv/mccain-warns-of-third-party/index.html
neutral,John ... Pelosi,https://edition.cnn.com/2011/01/06/tv/john-king-to-interview-house-democratic-leader-nancy-pelosi/index.html
neutral,A ... Speakers,https://edition.cnn.com/2011/01/07/tv/a-tale-of-two-speakers/index.html
neutral,Pelosi ... Congress,https://edition.cnn.com/2011/01/07/tv/pelosi-weighs-in-on-new-congress/index.html
neutral,John ... McConnell,https://edition.cnn.com/2011/01/07/tv/john-king-to-interview-sen-mitch-mcconnell/index.html
neutral,Pelosi ... Hypocrisy,https://edition.cnn.com/2011/01/06/tv/pelosi-on-hypocrisy/index.html
neutral,Pelosi ... Bush,https://edition.cnn.com/2011/01/07/tv/pelosi-blames-democratic-loss-on-bush/index.html
neutral,McConnell: ... aspirations?,https://edition.cnn.com/2011/01/07/tv/mcconnell-oval-office-aspirations/index.html
neutral,JKUSA ... Arizona,https://edition.cnn.com/2011/01/10/tv/jkusa-live-from-arizona/index.html
anger,Plans ... demonstrations,https://edition.cnn.com/2011/01/11/tv/plans-to-block-westboro-church-demonstrations/index.html
neutral,Who ... Giffords?,https://edition.cnn.com/2011/01/10/tv/who-is-gabrielle-giffords/index.html
sadness,Tucson's ... talk,https://edition.cnn.com/2011/01/12/tv/tucsons-tragedy-and-toxic-talk/index.html
sadness,Gov. ... Victims,https://edition.cnn.com/2011/01/12/tv/gov-brewer-visits-shooting-victims/index.html
neutral,Long ... shootings?,https://edition.cnn.com/2011/01/11/tv/long-term-impact-of-az-shootings/index.html
neutral,Kastigar ... investigation,https://edition.cnn.com/2011/01/12/tv/new-details-in-ariz-shooting-investigation/index.html
fear,Giffords' ... shot',https://edition.cnn.com/2011/01/12/tv/giffords-aide-i-heard-the-first-shot/index.html
disgust,Sarah ... controversy,https://edition.cnn.com/2011/01/12/tv/sarah-palins-blood-libel-video-controversy/index.html
neutral,Rep. ... heal,https://edition.cnn.com/2011/01/14/tv/rep-flake-tucson-trying-to-heal/index.html
neutral,9/11 ... Tucson,https://edition.cnn.com/2011/01/14/tv/911-flag-travels-to-tucson/index.html
surprise,'Nothing ... miracle',https://edition.cnn.com/2011/01/14/tv/nothing-short-of-a-miracle/index.html
joy,In ... Green,https://edition.cnn.com/2011/01/14/tv/in-memoriam-christina-green/index.html
neutral,New ... bag,https://edition.cnn.com/2011/01/14/tv/new-lead-on-mysterious-black-bag/index.html
neutral,Pete ... fan…,https://edition.cnn.com/2011/01/14/tv/pete-on-the-street-when-youre-a-jets-fan/index.html
neutral,Timeline ... movements,https://edition.cnn.com/2011/01/14/tv/timeline-shows-suspects-movements/index.html
