emotion,headline,url
joy,A ... Parade,https://www.cbsnews.com/news/a-patriotic-rose-parade/
neutral,Fighting ... Coach,https://www.cbsnews.com/news/fighting-irish-name-new-coach/
neutral,Get ... You?,https://www.cbsnews.com/news/get-a-move-on-would-you/
neutral,Power ... Web,https://www.cbsnews.com/news/power-shopping-on-the-web/
neutral,Lessons ... Capitalism,https://www.cbsnews.com/news/lessons-in-capitalism/
anger,EU: ... Euro,https://www.cbsnews.com/news/eu-dont-blame-the-euro/
sadness,Hockey ... Guilty,https://www.cbsnews.com/news/hockey-dad-found-guilty/
surprise,Porous ... Borders?,https://www.cbsnews.com/news/porous-borders/
sadness,Lost ... America,https://www.cbsnews.com/news/lost-boys-ii-life-in-america/
neutral,The ... Pill,https://www.cbsnews.com/news/the-benefits-of-the-pill/
sadness,<i>60 ... Accused,https://www.cbsnews.com/news/i60-minutes-ii-i-falsely-accused/
sadness,Moussaoui ... Guilty,https://www.cbsnews.com/news/moussaoui-pleads-not-guilty/
neutral,Moussaoui's ... Change,https://www.cbsnews.com/news/moussaouis-radical-change/
neutral,Online ... Questioned,https://www.cbsnews.com/news/online-job-sites-questioned/
sadness,Winter ... Last,https://www.cbsnews.com/news/winter-arrives-in-northeast-at-last/
neutral,Diabetes ... Trial,https://www.cbsnews.com/news/diabetes-drug-on-trial/
sadness,Eileen ... Battle,https://www.cbsnews.com/news/eileen-heckart-loses-cancer-battle/
neutral,a ... a,https://www.cbsnews.com/news/a-322875/
neutral,AOL: ... Soon,https://www.cbsnews.com/news/aol-instant-problem-fixed-soon/
fear,Pretrial ... Case,https://www.cbsnews.com/news/pretrial-tactics-in-terror-case/
neutral,A ... A,https://www.cbsnews.com/news/a-warning-on-vitamin-a/
fear,"Charity, ... Terror?",https://www.cbsnews.com/news/charity-or-terror-02-01-2002/
neutral,Jobless ... Jump,https://www.cbsnews.com/news/jobless-claims-jump/
fear,A ... Journalists,https://www.cbsnews.com/news/a-deadly-year-for-journalists/
surprise,60 ... 'Sweatshops'?,https://www.cbsnews.com/news/60-minutes-college-sweatshops/
sadness,Former ... Dies,https://www.cbsnews.com/news/former-first-dog-buddy-dies/
neutral,'Kandahar' ... Assassin?,https://www.cbsnews.com/news/kandahar-actor-real-life-assassin/
joy,Good ... Tourism,https://www.cbsnews.com/news/good-holidays-for-tourism/
neutral,Reality ... Out,https://www.cbsnews.com/news/reality-check-checks-out/
fear,Enron ... Probe,https://www.cbsnews.com/news/enron-facing-senate-probe/
sadness,N.J. ... Bullet,https://www.cbsnews.com/news/nj-senator-dodges-a-bullet/
neutral,Judge ... Ban,https://www.cbsnews.com/news/judge-dismisses-vieques-bombing-ban/
neutral,No ... Letter,https://www.cbsnews.com/news/no-anthrax-in-daschle-letter/
neutral,Teen ... Over,https://www.cbsnews.com/news/teen-mayor-takes-over/
neutral,Grilled ... Pudding,https://www.cbsnews.com/news/grilled-shrimp-and-bread-pudding/
neutral,Hippie ... Collections,https://www.cbsnews.com/news/hippie-collections/
fear,2001 ... Reporters,https://www.cbsnews.com/news/2001-more-dangerous-for-reporters/
neutral,Lawsuit: ... Cars,https://www.cbsnews.com/news/lawsuit-us-must-buy-green-cars/
anger,Home ... Target,https://www.cbsnews.com/news/home-computers-a-tempting-target/
sadness,Curing ... Oink,https://www.cbsnews.com/news/curing-disease-with-an-oink/
fear,Like ... Theater,https://www.cbsnews.com/news/like-yelling-fire-in-a-theater/
surprise,U.S.. ... 2001,https://www.cbsnews.com/news/us-auto-sales-soared-in-2001/
joy,U2 ... Nominations,https://www.cbsnews.com/news/u2-grabs-8-grammy-nominations/
neutral,Court ... Searches,https://www.cbsnews.com/news/court-to-look-at-passenger-searches/
sadness,Cloned ... Arthritis,https://www.cbsnews.com/news/cloned-sheep-has-arthritis/
neutral,Hurricanes ... Cornhuskers,https://www.cbsnews.com/news/hurricanes-flatten-cornhuskers/
disgust,Israel: ... Ship,https://www.cbsnews.com/news/israel-arafat-behind-arms-ship/
disgust,Web ... Seduction,https://www.cbsnews.com/news/web-of-seduction-04-01-2002/
sadness,Unemployment ... High,https://www.cbsnews.com/news/unemployment-hits-6-year-high-04-01-2002/
fear,Andy ... Year,https://www.cbsnews.com/news/andy-rooney-the-college-year/
fear,U.S. ... Trial,https://www.cbsnews.com/news/us-opposes-televising-terror-trial/
neutral,Part ... Ordeal,https://www.cbsnews.com/news/part-ii-lindsays-ordeal/
neutral,Ta ... Teresa,https://www.cbsnews.com/news/ta-ta-teresa/
sadness,Unhappy ... Returns,https://www.cbsnews.com/news/unhappy-returns/
neutral,Icons ... Camera,https://www.cbsnews.com/news/icons-on-camera/
neutral,Rebuilding ... Center,https://www.cbsnews.com/news/rebuilding-the-world-trade-center/
neutral,Protecting ... Friend,https://www.cbsnews.com/news/protecting-mans-best-friend/
neutral,Complete ... Nominees,https://www.cbsnews.com/news/complete-list-of-grammy-nominees/
neutral,Crime ... Time,https://www.cbsnews.com/news/crime-writer-has-done-her-time/
neutral,U2 ... Nods,https://www.cbsnews.com/news/u2-tops-grammy-nods/
fear,Baggage ... Re-Inspected,https://www.cbsnews.com/news/baggage-re-inspected/
sadness,The ... Life,https://www.cbsnews.com/news/the-writing-life/
fear,U.S. ... Alert,https://www.cbsnews.com/news/us-extends-terror-security-alert/
joy,Praise ... Uzbekistan,https://www.cbsnews.com/news/praise-for-uzbekistan/
neutral,Exercise ... Woman,https://www.cbsnews.com/news/exercise-for-the-plus-size-woman/
neutral,Partisan ... Drawn,https://www.cbsnews.com/news/partisan-tax-battle-lines-drawn/
sadness,Bad ... Vikes,https://www.cbsnews.com/news/bad-year-gets-worse-for-vikes/
neutral,Reagan ... Released,https://www.cbsnews.com/news/reagan-papers-released/
neutral,Bias ... Air?,https://www.cbsnews.com/news/bias-in-the-air/
disgust,Good ... Performance,https://www.cbsnews.com/news/good-intentions-poor-performance/
sadness,Families ... Victims,https://www.cbsnews.com/news/families-mourn-flight-587-victims/
joy,Postage ... Hurried,https://www.cbsnews.com/news/postage-hike-may-be-hurried/
neutral,Extra ... Zero?,https://www.cbsnews.com/news/extra-mercury-at-ground-zero/
neutral,Boy ... Airspace,https://www.cbsnews.com/news/boy-pilot-buzzed-military-airspace/
sadness,McVeigh&#146;s ... Day,https://www.cbsnews.com/news/mcveigh146s-last-day/
anger,Death ... Extradition,https://www.cbsnews.com/news/death-penalty-may-hinder-extradition/
neutral,Much ... Adieu,https://www.cbsnews.com/news/much-ado-over-adieu/
anger,Art ... Affront?,https://www.cbsnews.com/news/art-or-affront/
neutral,Videos: ... 2002,https://www.cbsnews.com/news/videos-jan-6-12-2002/
fear,Gearing ... Guantanamo,https://www.cbsnews.com/news/gearing-up-for-guantanamo/
neutral,Final ... 2000,https://www.cbsnews.com/news/final-thoughts-on-campaign-2000/
neutral,FTN ... 1/6/02,https://www.cbsnews.com/news/ftn-1-6-02/
neutral,Bombs ... Astray,https://www.cbsnews.com/news/bombs-astray/
sadness,New ... Slaying,https://www.cbsnews.com/news/new-trial-in-crown-heights-slaying/
fear,Singapore ... Alleged,https://www.cbsnews.com/news/singapore-terror-plot-alleged/
sadness,The ... Flat,https://www.cbsnews.com/news/the-imac-goes-flat/
disgust,Simply ... Sissy,https://www.cbsnews.com/news/simply-sissy/
neutral,Deals ... Delinquents,https://www.cbsnews.com/news/deals-for-delinquents/
neutral,PCB ... Alabama,https://www.cbsnews.com/news/pcb-trial-begins-in-alabama/
sadness,Playing ... Card,https://www.cbsnews.com/news/playing-the-death-penalty-card/
surprise,Massive ... Ford?,https://www.cbsnews.com/news/massive-layoffs-at-ford/
neutral,'Rings' ... Office,https://www.cbsnews.com/news/rings-again-rules-at-box-office/
sadness,H. ... Privs,https://www.cbsnews.com/news/h-rap-brown-to-lose-privs/
joy,A ... Elvis,https://www.cbsnews.com/news/a-salute-to-elvis/
joy,A ... Celebration,https://www.cbsnews.com/news/a-100th-birthday-celebration/
fear,Dangerous ... Acceleration,https://www.cbsnews.com/news/dangerous-acceleration/
neutral,Stem ... Rats,https://www.cbsnews.com/news/stem-cells-ease-parkinsons-in-rats/
neutral,The ... Ed,https://www.cbsnews.com/news/the-high-cost-of-higher-ed/
neutral,Keepings ... Safe,https://www.cbsnews.com/news/keepings-kids-warm-and-safe/
fear,Precaution ... Prevention,https://www.cbsnews.com/news/precaution-cant-ensure-prevention/
neutral,Better ... Protection,https://www.cbsnews.com/news/better-baby-protection/
neutral,Economy ... Agenda,https://www.cbsnews.com/news/economy-tops-bush-agenda/
neutral,Sen. ... 2004,https://www.cbsnews.com/news/sen-kerry-revs-up-for-2004/
neutral,Taking ... Right,https://www.cbsnews.com/news/taking-the-time-to-do-it-right/
neutral,High ... Nichols,https://www.cbsnews.com/news/high-court-oklahoma-can-try-nichols/
neutral,The ... Race,https://www.cbsnews.com/news/the-great-chip-race/
neutral,Doc ... Woes,https://www.cbsnews.com/news/doc-has-rx-for-gop-senate-woes/
neutral,Supremes ... Heirs,https://www.cbsnews.com/news/supremes-side-with-stooges-heirs/
sadness,Roadblock-Crasher ... Israel,https://www.cbsnews.com/news/roadblock-crasher-killed-in-israel/
neutral,Back ... Normal?,https://www.cbsnews.com/news/back-to-normal/
neutral,Cruise ... Return,https://www.cbsnews.com/news/cruise-ships-return/
neutral,Torch ... Singer,https://www.cbsnews.com/news/torch-singer/
neutral,U.S. ... Illegals,https://www.cbsnews.com/news/us-targets-mideast-illegals/
fear,A ... Sense,https://www.cbsnews.com/news/a-sixth-sense/
neutral,Stamp ... Summer,https://www.cbsnews.com/news/stamp-prices-will-rise-this-summer/
neutral,Wireless ... Home,https://www.cbsnews.com/news/wireless-gadgetry-for-the-home/
neutral,America ... Blue,https://www.cbsnews.com/news/america-the-blue/
anger,Federal ... Arrest,https://www.cbsnews.com/news/federal-charges-for-airport-arrest/
anger,Pakistan's ... Borders,https://www.cbsnews.com/news/pakistans-tense-borders/
