emotion,headline,url
neutral,The ... Story,https://www.newyorker.com/humor/daily-shouts/the-year-in-internet-memes-and-social-media-obsessions-a-short-story
neutral,Eight ... Politics,https://www.newyorker.com/news/daily-comment/eight-questions-for-the-new-year-in-politics
neutral,Listening ... Wars”,https://www.newyorker.com/culture/cultural-comment/listening-to-star-wars
joy,“The ... Filmmaking,https://www.newyorker.com/culture/richard-brody/the-hateful-eight-quentin-tarantinos-playfully-adolescent-filmmaking
fear,Episode ... Sex,https://www.newyorker.com/podcast/the-new-yorker-radio-hour/episode-11-life-as-a-reporter-covering-isis-and-puppet-sex
fear,Trump ... Ever,https://www.newyorker.com/humor/borowitz-report/trump-calls-his-al-qaeda-recruitment-video-highest-rated-terror-video-ever
joy,Songs ... “Hamilton”,https://www.newyorker.com/humor/daily-shouts/songs-from-my-hit-off-broadway-musical-about-getting-tickets-to-see-hamilton
joy,‪The ... Friend,https://www.newyorker.com/culture/culture-desk/the-year-in-theatre-and-farewell-to-a-friend
surprise,The ... Cobb,https://www.newyorker.com/news/news-desk/the-year-in-jelani-cobb
fear,Thinking ... Terror,https://www.newyorker.com/news/news-desk/thinking-rationally-about-terror
disgust,The ... Actors,https://www.newyorker.com/culture/photo-booth/the-emotion-and-artifice-of-medical-actors
joy,Movie ... Holiday”,https://www.newyorker.com/culture/richard-brody/movie-of-the-week-christmas-holiday
neutral,Sisters ... Law,https://www.newyorker.com/magazine/2016/01/11/sisters-in-law
neutral,Sabers ... Up,https://www.newyorker.com/magazine/2016/01/11/sabers-up
neutral,Quahogs ... Quahogs,https://www.newyorker.com/magazine/2016/01/11/quahogs
neutral,The ... Middle,https://www.newyorker.com/magazine/2016/01/11/the-mogul-of-the-middle
neutral,The ... Custodians,https://www.newyorker.com/magazine/2016/01/11/the-custodians-onward-and-upward-with-the-arts-ben-lerner
joy,When ... Calls,https://www.newyorker.com/magazine/2016/01/11/when-grace-at-the-bliss-cafe-calls
neutral,Ground ... Control,https://www.newyorker.com/magazine/2016/01/11/ground-control
neutral,1 ... 1,https://www.newyorker.com/magazine/2016/01/11/1-equals-1
neutral,Final ... Curtain,https://www.newyorker.com/magazine/2016/01/11/final-curtain
neutral,The ... Dancer,https://www.newyorker.com/magazine/2016/01/11/the-wall-dancer
joy,A ... Fringe,https://www.newyorker.com/magazine/2016/01/11/a-view-from-the-fringe
neutral,Piano ... Theatre,https://www.newyorker.com/magazine/2016/01/11/piano-theatre
fear,Day ... Judgment,https://www.newyorker.com/magazine/2016/01/11/day-of-judgment
anger,Oregon ... Men,https://www.newyorker.com/humor/borowitz-report/oregon-considers-wall-to-keep-out-angry-white-men
neutral,What ... You,https://www.newyorker.com/humor/daily-shouts/what-your-facebook-birthday-wish-says-about-you
neutral,Champ ... Workers,https://www.newyorker.com/business/currency/champ-of-the-labor-camp-dubais-singing-competition-for-migrant-workers
neutral,What ... Trump?,https://www.newyorker.com/news/john-cassidy/what-sort-of-man-is-donald-trump
