emotion,headline,url
neutral,Watch ... US,https://dailycaller.com/2010/01/03/watch-lists-grow-more-screening-on-flights-to-us-4th-ld-writethru-us/
neutral,Former ... Jordanian,https://dailycaller.com/2010/01/03/former-official-confirms-cia-bomber-was-jordanian/
anger,TSA: ... left,https://dailycaller.com/2010/01/03/tsa-man-who-caused-breach-at-nj-airport-soon-left/
neutral,Mass. ... plan,https://dailycaller.com/2010/01/04/mass-unveils-landmark-ocean-management-plan/
sadness,11 ... Rushmore,https://dailycaller.com/2010/01/04/11-activists-sentenced-for-climbing-mount-rushmore/
neutral,Jamaica ... cleric,https://dailycaller.com/2010/01/04/jamaica-will-monitor-extremist-muslim-cleric/
neutral,Woodley ... accusations,https://dailycaller.com/2010/01/04/woodley-not-apologizing-for-lay-down-accusations/
neutral,Woodson ... game,https://dailycaller.com/2010/01/04/woodson-should-be-ok-for-packers-playoff-game/
neutral,Texas ... coach,https://dailycaller.com/2010/01/04/texas-tech-begins-search-to-replace-fired-coach/
neutral,Talbots ... loans,https://dailycaller.com/2010/01/04/talbots-amends-credit-facility-to-repay-bank-loans/
anger,AP ... Security,https://dailycaller.com/2010/01/04/ap-sources-las-vegas-suspect-sued-social-security/
surprise,Report: ... January,https://dailycaller.com/2010/01/04/report-apple-tablet-device-coming-in-january/
neutral,Business ... Highlights,https://dailycaller.com/2010/01/04/business-highlights/
neutral,Freeman ... championship,https://dailycaller.com/2010/01/04/freeman-takes-15k-cross-country-ski-championship/
neutral,NM ... extension,https://dailycaller.com/2010/01/04/nm-utility-gets-renewable-energy-plan-extension/
anger,4-ton ... shop,https://dailycaller.com/2010/01/04/4-ton-statue-stolen-from-utah-motorcycle-shop/
neutral,Teams ... work,https://dailycaller.com/2010/01/04/teams-looking-ahead-coaches-looking-for-work/
neutral,Ruth’s ... 4Q,https://dailycaller.com/2010/01/04/ruths-sales-comparison-falls-11-pct-in-4q/
joy,UN ... UN,https://dailycaller.com/2010/01/04/un-lauds-us-and-skorea-for-lifting-hiv-travel-ban-2nd-ld-writethru-un/
neutral,Kubiak ... departure,https://dailycaller.com/2010/01/04/kubiak-planning-for-kyle-shanahans-departure/
fear,N.O. ... Obama,https://dailycaller.com/2010/01/04/n-o-man-charged-with-threatening-obama/
neutral,LA ... case,https://dailycaller.com/2010/01/04/la-judge-sets-hearing-in-roman-polanski-sex-case/
neutral,"Rockies, ... deal",https://dailycaller.com/2010/01/04/rockies-olivo-agree-to-2-5-million-1-year-deal/
neutral,Continental ... December,https://dailycaller.com/2010/01/04/continental-says-traffic-rose-6-pct-in-december/
disgust,Ryan ... demons,https://dailycaller.com/2010/01/04/ryan-has-rexorcised-same-old-jets-demons/
anger,AZ ... immigrant,https://dailycaller.com/2010/01/04/az-border-agent-kills-suspected-illegal-immigrant/
neutral,FDA ... facility,https://dailycaller.com/2010/01/04/fda-downgrades-airline-caterer-for-denver-facility/
neutral,Giants ... Sheridan,https://dailycaller.com/2010/01/04/giants-fire-defensive-coordinator-bill-sheridan/
neutral,MF ... Delaware,https://dailycaller.com/2010/01/04/mf-global-moves-corporate-domicile-to-delaware/
neutral,Glu ... president,https://dailycaller.com/2010/01/04/glu-mobile-hires-new-ceo-president/
neutral,Fiancee: ... fall,https://dailycaller.com/2010/01/04/fiancee-henry-jumped-didnt-fall/
sadness,Heat ... Hawks,https://dailycaller.com/2010/01/04/heat-c-jermaine-oneal-misses-game-against-hawks/
sadness,Mexican ... reversed,https://dailycaller.com/2010/01/04/mexican-rocker-alejandra-guzmans-flight-reversed/
neutral,Obama ... US,https://dailycaller.com/2010/01/04/obama-says-dots-not-connected-in-airline-attack-9th-ld-writethru-us/
anger,State ... negligence,https://dailycaller.com/2010/01/04/state-board-accuses-octuplet-doctor-of-negligence/
joy,UN ... ban,https://dailycaller.com/2010/01/04/un-lauds-us-and-skorea-for-lifting-hiv-travel-ban/
sadness,RI ... months,https://dailycaller.com/2010/01/04/ri-prosecutor-loses-drivers-license-for-7-months/
