emotion,headline,url
neutral,New ... Edition,https://www.breitbart.com/politics/2010/01/01/new-years-open-thread-2010-edition/
neutral,Top ... Decade,https://www.breitbart.com/entertainment/2010/01/01/top-10-overrated-movies-of-the-last-decade/
joy,Open ... Year!,https://www.breitbart.com/entertainment/2010/01/01/open-thread-happy-new-year/
joy,Hello ... Square,https://www.breitbart.com/clips/2010/01/01/hello-2010-revelers-cheers-mark-new-decade-in-times-square/
fear,Obama ... Incident,https://www.breitbart.com/clips/2010/01/01/obama-reviewing-initial-reports-on-christmas-day-air-incident/
anger,Kathy ... Coverage,https://www.breitbart.com/clips/2010/01/01/kathy-griffin-drops-f-bomb-during-cnns-live-new-years-eve-coverage/
anger,Hugo ... Newsweek,https://www.breitbart.com/clips/2010/01/01/hugo-chavez-lashes-out-at-newsweek/
sadness,2009: ... Died?,https://www.breitbart.com/entertainment/2010/01/01/2009-the-year-the-pretense-died/
joy,Eiffel ... Celebrations,https://www.breitbart.com/clips/2010/01/01/eiffel-tower-glitters-and-dazzles-for-new-years-celebrations/
joy,Drag ... Celebration,https://www.breitbart.com/clips/2010/01/01/drag-queen-drops-in-key-west-new-years-celebration/
sadness,70+ ... Game,https://www.breitbart.com/clips/2010/01/01/70-killed-when-suicide-bomber-detonates-during-pakistan-volleyball-game/
anger,Dallas ... Minutes,https://www.breitbart.com/clips/2010/01/01/dallas-security-checkpoint-left-unattended-for-90-minutes/
fear,Rush ... Scare,https://www.breitbart.com/clips/2010/01/01/rush-limbaugh-says-nothing-wrong-after-health-scare/
neutral,Israeli ... Ice,https://www.breitbart.com/clips/2010/01/01/israeli-magician-spends-64-hours-in-ice/
neutral,Report: ... Guns,https://www.breitbart.com/clips/2010/01/01/report-wizards-point-guard-teammate-pull-guns/
neutral,Danish ... Jesus',https://www.breitbart.com/clips/2010/01/01/danish-newspaper-obama-greater-than-jesus/
disgust,2009 ... Year,https://www.breitbart.com/entertainment/2010/01/01/2009-movies-the-best-worst-and-otherwise-of-the-year/
neutral,Officials: ... Base,https://www.breitbart.com/clips/2010/01/01/officials-afghan-bomber-invited-onto-us-base/
sadness,Obama's ... Image,https://www.breitbart.com/politics/2010/01/01/obamas-vacation-optics-axelrod-and-co-fail-to-protect-presidents-image/
neutral,Executive ... Requests,https://www.breitbart.com/politics/2010/01/01/executive-order-international-police-granted-full-immunity-in-us-and-not-subject-to-foia-requests/
joy,Obama ... 2009,https://www.breitbart.com/politics/2010/01/01/obama-gives-big-labor-another-gift-in-final-days-of-2009/
neutral,Its ... 2009,https://www.breitbart.com/politics/2010/01/01/its-a-wrap-the-most-underreported-stories-of-2009/
sadness,Mayo ... Patients,https://www.breitbart.com/politics/2010/01/01/mayo-clinic-to-stop-accepting-medicare-patients/
sadness,Bizarre ... Road,https://www.breitbart.com/clips/2010/01/02/bizarre-prank-leaves-20-dead-ducks-along-new-mexico-road/
neutral,Saturday ... Edition,https://www.breitbart.com/politics/2010/01/02/saturday-open-thread-alhambra-edition/
fear,ObamaCare: ... Bill?,https://www.breitbart.com/politics/2010/01/02/obamacare-should-republicans-have-negotiated-on-health-care-bill/
neutral,Reforming ... Map,https://www.breitbart.com/politics/2010/01/02/reforming-illinois-government-the-putback-amendment-vs-the-illinois-fair-map/
